gene_id,replicate1 24h,replicate2 24h,replicate1 48h,replicate2 48h,mock,24h mean,48h mean,mock mean,24h norm,48h norm,mock norm,fold-change 24h,fold-change 48h
CKMT2,34,49,16,16,25,41.5,16.0,25.0,0.0011771713848073978,0.00042912699477001473,0.0014105168133604152,-14.374316096276429,-15.830163910848325
CKS1B,1009,656,846,652,2068,832.5,749.0,2068.0,0.023614341634991775,0.020088507442671315,0.11667795080117355,-16.41821334620494,-16.651506282929784
CKS2,502,324,512,415,924,413.0,463.5,924.0,0.011714982696998923,0.012431272629743865,0.052132701421800945,-16.267250407845243,-16.18163123386413
CLASP1,1640,2374,989,1235,1127,2007.0,1112.0,1127.0,0.056929710103818004,0.029824326136516026,0.06358609794628751,-14.272946236658235,-15.205638448522315
CLASP2,1095,1712,768,852,964,1403.5,810.0,964.0,0.039811085266920065,0.021724554110231997,0.05438952832317761,-14.563575325566068,-15.437418959531577
CLASRP,1510,805,1622,1328,788,1157.5,1475.0,788.0,0.03283315368468826,0.03956014483036074,0.04445948995712029,-14.550754679157407,-14.281860301393412
CLBA1,2135,1432,1906,1280,1313,1783.5,1593.0,1313.0,0.050590003971180575,0.04272495641678959,0.07408034303768901,-14.663655038274706,-14.90742837044118
CLC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLCA1,0,0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.00016926201760324982,inf,inf
CLCA2,4237,6097,2106,2613,3787,5167.0,2359.5,3787.0,0.1465649288024054,0.06328282150999061,0.2136650868878357,-14.657227875308191,-15.868881970821178
CLCA4,1222,1643,666,1284,1004,1432.5,975.0,1004.0,0.040633686957508366,0.026149926243797774,0.05664635522455427,-14.592723468155135,-15.228592866387402
CLCC1,522,563,299,345,508,542.5,322.0,508.0,0.015388324729108754,0.008636180769746546,0.028661701647483637,-15.010704697288954,-15.84407552973115
CLCF1,352,192,253,231,72,272.0,242.0,72.0,0.007715436546207523,0.006490545795896473,0.004062288422477996,-13.187961498040604,-13.43736948524132
CLCN1,10,7,4,10,7,8.5,7.0,7.0,0.0002411073920689851,0.00018774306021188144,0.00039494470774091627,-14.825391418655895,-15.186307721073602
CLCN2,210,183,128,137,75,196.5,132.5,75.0,0.005573835593124184,0.0035537079254391846,0.0042315504400812455,-13.715932526085904,-14.365277862118921
CLCN3,2853,4432,2006,2478,2561,3642.5,2242.0,2561.0,0.10332160889544449,0.06013142014214832,0.14449334236064093,-14.597277618494225,-15.378228695865644
CLCN4,602,742,370,448,573,672.0,409.0,573.0,0.019061666761218586,0.010969558803808501,0.03232904536222072,-14.875573243826775,-15.672742016888757
CLCN5,405,573,229,273,210,489.0,251.0,210.0,0.013870766437851024,0.006731929730454607,0.011848341232227487,-13.88605420056252,-14.929009684788953
CLCN6,1047,1067,595,684,451,1057.0,639.5,451.0,0.029982413343166734,0.017151669572214027,0.02544572331302189,-13.876723299721327,-14.682490795447347
CLCN7,2874,1703,2230,1839,229,2288.5,2034.5,229.0,0.06491461961763204,0.05456617942872469,0.012920334010381404,-11.784516549344914,-12.035052944096837
CLCNKA,53,34,35,21,18,43.5,28.0,18.0,0.001233902535882453,0.0007509722408475258,0.001015572105619499,-13.832480843442214,-14.54887780045831
CLCNKB,178,126,175,118,56,152.0,146.5,56.0,0.004311567481704204,0.0039291940458629476,0.00315955766192733,-13.66492674646265,-13.798905788708959
CLDN1,5491,7698,4519,5750,12816,6594.5,5134.5,12816.0,0.18705678788222613,0.13770953466541505,0.7230873392010833,-16.06411020820582,-16.50595807575132
CLDN10,1001,742,664,608,1349,871.5,636.0,1349.0,0.024720599080955353,0.017057798042108087,0.07611148724892801,-15.735817116671214,-16.271099398737515
CLDN11,12,9,16,11,8,10.5,13.5,8.0,0.0002978385431440404,0.0003620759018371999,0.0004513653802753329,-14.713181915069871,-14.431420218910134
CLDN12,2218,3171,1438,1592,2542,2694.5,1515.0,2542.0,0.07643104328586826,0.04063296231728577,0.14342134958248703,-15.021445781463845,-15.932953957718247
CLDN14,10,4,3,3,3,7.0,3.0,3.0,0.0001985590287626936,8.046131151937777e-05,0.00016926201760324982,-13.883106916512183,-15.186307721073602
CLDN15,198,84,230,234,16,141.0,232.0,16.0,0.0039995461507914,0.0062223414241652135,0.0009027307605506658,-11.965947985449835,-11.32832672594603
CLDN16,523,568,292,265,465,545.5,278.5,465.0,0.015473421455721337,0.0074694917527155695,0.026235612728503725,-14.875150857520419,-15.925861109728965
CLDN17,0,0,1,0,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
CLDN18,25,49,13,12,14,37.0,12.5,14.0,0.0010495262948885234,0.00033525546466407405,0.0007898894154818325,-13.703400894277285,-15.34980645335648
CLDN19,14,7,9,16,3,10.5,12.5,3.0,0.0002978385431440404,0.00033525546466407405,0.00016926201760324982,-13.298144415791025,-13.127414032020035
CLDN2,5,0,1,0,0,2.5,0.5,0.0,7.091393884381914e-05,1.341021858656296e-05,0.0,inf,inf
CLDN20,16,27,3,7,19,21.5,5.0,19.0,0.0006098598740568446,0.00013410218586562962,0.0010719927781539156,-14.927162096590118,-17.112307139629824
CLDN22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLDN23,487,323,390,330,431,405.0,360.0,431.0,0.0114880580926987,0.009655357382325333,0.024317309862333557,-15.19526529916574,-15.445998683833025
CLDN24,0,0,0,1,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
CLDN25,3,13,6,3,10,8.0,4.5,10.0,0.00022692460430022126,0.00012069196727906664,0.0005642067253441661,-15.427427432735993,-16.338310814518653
CLDN3,2284,1315,3097,2012,323,1799.5,2554.5,323.0,0.05104385317978102,0.06851280675875017,0.018223877228616566,-12.627509305617828,-12.202872855367827
CLDN34,3,1,1,3,0,2.0,2.0,0.0,5.6731151075055314e-05,5.364087434625184e-05,0.0,inf,inf
CLDN4,15496,8105,12083,10785,1530,11800.5,11434.0,1530.0,0.33472797413059513,0.3066648786375218,0.08632362897765741,-12.158254906441393,-12.284581083719862
CLDN5,7,1,3,6,2,4.0,4.5,2.0,0.00011346230215011063,0.00012069196727906664,0.00011284134506883322,-14.105499337848633,-14.016382719631292
CLDN6,1,0,2,3,0,0.5,2.5,0.0,1.4182787768763829e-05,6.705109293281481e-05,0.0,inf,inf
CLDN7,6674,3430,6182,5503,1636,5052.0,5842.5,1636.0,0.1433028876155897,0.1566984041839882,0.09230422026630558,-13.478817447002827,-13.349894640345163
CLDN8,319,290,149,135,356,304.5,142.0,356.0,0.008637317751177171,0.003808502078583881,0.020085759422252315,-15.330934350908697,-16.51229403253532
CLDN9,264,98,371,391,58,181.0,381.0,58.0,0.005134169172292506,0.010218586562960976,0.0032723990069961633,-13.463634445892998,-12.470641528707853
CLDND1,1897,2687,1191,1465,2083,2292.0,1328.0,2083.0,0.06501389913201339,0.035617540565911224,0.1175242608891898,-14.967555133132374,-15.835715413767325
CLDND2,9,4,3,1,3,6.5,2.0,3.0,0.00018437624099392977,5.364087434625184e-05,0.00016926201760324982,-13.990022120428696,-15.77127022179476
CLEC10A,0,0,1,1,4,0.0,1.0,4.0,0.0,2.682043717312592e-05,0.00022568269013766644,inf,-17.1863077210736
CLEC11A,83,17,42,27,14,50.0,34.5,14.0,0.001418278776876383,0.0009253050824728443,0.0007898894154818325,-13.268998070131511,-13.885138186353037
CLEC12A,4,3,1,1,4,3.5,1.0,4.0,9.92795143813468e-05,2.682043717312592e-05,0.00022568269013766644,-15.298144415791025,-17.1863077210736
CLEC12B,0,1,0,0,0,0.5,0.0,0.0,1.4182787768763829e-05,0.0,0.0,inf,0
CLEC14A,0,1,0,0,0,0.5,0.0,0.0,1.4182787768763829e-05,0.0,0.0,inf,0
CLEC16A,1597,1376,901,940,548,1486.5,920.5,548.0,0.04216542803653486,0.024688212417862412,0.0309185285488603,-13.665827672901514,-14.438065892684222
CLEC17A,0,1,1,0,0,0.5,0.5,0.0,1.4182787768763829e-05,1.341021858656296e-05,0.0,inf,inf
CLEC18A,65,32,48,37,35,48.5,42.5,35.0,0.0013757304135700913,0.0011398685798578517,0.0019747235387045812,-14.63486951260647,-14.906199801880867
CLEC18B,47,20,33,39,7,33.5,36.0,7.0,0.0009502467805071765,0.0009655357382325332,0.00039494470774091627,-12.846765069448463,-12.823737641688895
CLEC18C,13,0,1,9,1,6.5,5.0,1.0,0.00018437624099392977,0.00013410218586562962,5.642067253441661e-05,-12.405059619707538,-12.86437962618624
CLEC19A,22,23,32,16,92,22.5,24.0,92.0,0.0006382254495943722,0.0006436904921550222,0.005190701873166328,-17.13720819757597,-17.124907176409458
CLEC1A,1,3,10,9,19,2.0,9.5,19.0,5.6731151075055314e-05,0.0002547941531446963,0.0010719927781539156,-18.353426851292216,-16.1863077210736
CLEC1B,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC2A,8,6,13,16,9,7.0,14.5,9.0,0.0001985590287626936,0.00038889633901032585,0.0005077860528097495,-15.46806941723334,-14.498251727388341
CLEC2B,370,334,416,437,1208,352.0,426.5,1208.0,0.009984682589209735,0.011438916454338206,0.06815617242157526,-16.88447245853641,-16.68831052908039
CLEC2D,318,356,260,222,659,337.0,241.0,659.0,0.00955919895614682,0.006463725358723347,0.037181223200180545,-16.07302921167482,-16.637553039851692
CLEC2L,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC3A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC3B,11,6,16,13,27,8.5,14.5,27.0,0.0002411073920689851,0.00038889633901032585,0.0015233581584292485,-16.77292399876176,-16.0832142281095
CLEC4A,13,14,20,15,34,13.5,17.5,34.0,0.00038293526975662334,0.0004693576505297036,0.0019183028661701647,-16.438074676935504,-16.144487545378976
CLEC4C,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC4D,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC4E,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC4F,2,1,0,0,5,1.5,0.0,5.0,4.2548363306291484e-05,0.0,0.00028210336267208303,-16.842464932014835,inf
CLEC4G,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC4M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC5A,0,0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.00016926201760324982,inf,inf
CLEC6A,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLEC7A,455,645,597,612,845,550.0,604.5,845.0,0.01560106654564021,0.01621295427115462,0.047675468291582035,-15.725019060606156,-15.669516722994025
CLEC9A,0,0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.00016926201760324982,inf,inf
CLECL1,0,1,0,0,1,0.5,0.0,1.0,1.4182787768763829e-05,0.0,5.642067253441661e-05,-16.10549933784863,inf
CLGN,461,630,313,257,564,545.5,285.0,564.0,0.015473421455721337,0.007643824594340888,0.03182125930941097,-15.153615303923816,-16.171040964420293
CLHC1,901,1225,635,526,1574,1063.0,580.5,1574.0,0.0301526067963919,0.015569263778999597,0.08880613856917174,-15.671793281825012,-16.62537528971552
CLIC1,15404,10977,14493,11866,21467,13190.5,13179.5,21467.0,0.37415612412775856,0.3534799517232131,1.2111825772963214,-15.80812067486696,-15.89013267177189
CLIC2,18,23,24,19,38,20.5,21.5,38.0,0.0005814942985193169,0.0005766393992222074,0.002143985556307831,-15.995874846674132,-16.00797047981509
CLIC3,228,88,279,274,138,158.0,276.5,138.0,0.00448176093492937,0.007415850878369317,0.007786052809749492,-14.910243046449697,-14.183696507617064
CLIC4,1774,2876,1529,1893,2882,2325.0,1711.0,2882.0,0.0659499631247518,0.04588976800321845,0.16260437824418866,-15.415338957140623,-15.938538296758935
CLIC5,571,708,371,372,776,639.5,371.5,776.0,0.018139785556248938,0.00996379240981628,0.04378244188670729,-15.38461163115412,-16.24900216272213
CLIC6,11394,10580,8172,6965,12900,10987.0,7568.5,12900.0,0.31165257843081634,0.20299047874480355,0.7278266756939743,-15.337072891273769,-15.955599480604937
CLINT1,6994,9491,4459,5617,10535,8242.5,5038.0,10535.0,0.2338032563680717,0.13512136247820838,0.594391785150079,-15.459535764995548,-16.25057500804403
CLIP1,4074,5970,3750,5757,3392,5022.0,4753.5,3392.0,0.14245192034946388,0.12749094810245407,0.19137892123674113,-14.53937347914033,-14.699453730533412
CLIP2,527,325,355,401,70,426.0,378.0,70.0,0.012083735178986782,0.010138125251441598,0.0039494470774091624,-12.500072734567759,-12.753348313797497
CLIP3,24,21,29,24,20,22.5,26.5,20.0,0.0006382254495943722,0.0007107415850878369,0.0011284134506883321,-14.935574336406319,-14.780315361397765
CLIP4,1631,2472,1086,1293,2108,2051.5,1189.5,2108.0,0.058191978215237986,0.031902910017433284,0.11893477770255022,-15.14469505059331,-16.011827316285682
CLK1,3296,4499,4091,4783,6742,3897.5,4437.0,6742.0,0.11055483065751404,0.11900227973715971,0.3803881742270368,-15.896126942247692,-15.789899795237588
CLK2,2010,1608,1762,1630,2025,1809.0,1696.0,2025.0,0.05131332614738753,0.04548746144562156,0.11425186188219363,-15.268228837886738,-15.442093459169753
CLK3,1838,1460,1526,1375,1902,1649.0,1450.5,1902.0,0.04677483406138311,0.03890304411961915,0.10731211916046039,-15.311425185271727,-15.577274671736168
CLK4,1230,1574,1710,1988,3183,1402.0,1849.0,3183.0,0.039768536903613774,0.04959098833310983,0.17958700067704808,-16.28840014547393,-15.969949653305326
CLLU1OS,2,0,3,1,3,1.0,2.0,3.0,2.8365575537527657e-05,5.364087434625184e-05,0.00016926201760324982,-16.69046183856979,-15.77127022179476
CLMN,5200,6476,2718,2930,3142,5838.0,2824.0,3142.0,0.16559822998808646,0.0757409145769076,0.17727375310313698,-14.21170830764056,-15.340250813096617
CLMP,37,33,30,28,48,35.0,29.0,48.0,0.000992795143813468,0.0007777926780206517,0.002708192281651997,-15.56117882162482,-15.913289226667187
CLN3,1597,902,1324,1047,789,1249.5,1185.5,789.0,0.035442786634140806,0.03179562826874078,0.0445159106296547,-14.442245641775386,-14.598909263605051
CLN5,1301,1560,1048,913,2305,1430.5,980.5,2305.0,0.040576955806433314,0.026297438648249967,0.1300496501918303,-15.793746590842149,-16.419484936198153
CLN6,910,594,656,570,184,752.0,613.0,184.0,0.021330912804220798,0.01644092798712619,0.010381403746332656,-13.074472442228005,-13.450126413439834
CLN8,1024,1004,714,811,526,1014.0,762.5,526.0,0.028762693595053044,0.020450583344508517,0.029677273753103136,-14.158576390137592,-14.650633183028292
CLNK,37,44,32,28,49,40.5,30.0,49.0,0.00114880580926987,0.0008046131151937776,0.002764612954186414,-15.380359179079214,-15.89412696958029
CLNS1A,3277,3494,2876,2473,9325,3385.5,2674.5,9325.0,0.09603165598229989,0.07173125921952528,0.5261227713834349,-16.5672341439656,-16.988142242757412
CLOCK,1305,2222,980,1282,1568,1763.5,1131.0,1568.0,0.05002269246043002,0.030333914442805417,0.08846761453396525,-14.935983321537586,-15.657634351198991
CLP1,433,413,352,360,237,423.0,356.0,237.0,0.011998638452374198,0.009548075633632828,0.013371699390656737,-14.26972873362694,-14.599317539005463
CLPB,241,275,153,151,223,258.0,152.0,223.0,0.007318318488682135,0.0040767064503151405,0.012581809975174904,-14.895171982345682,-15.73928010755032
CLPP,968,438,915,666,495,703.0,790.5,495.0,0.019940999602881943,0.021201555585356042,0.02792823290453622,-14.599403173743067,-14.510970783682204
CLPS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLPSL1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLPSL2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLPTM1,3620,3251,2796,2700,1590,3435.5,2748.0,1590.0,0.09744993475917627,0.07370256135175003,0.08970886932972241,-13.994006020319045,-14.396952482427219
CLPTM1L,3085,2875,2477,2239,2624,2980.0,2358.0,2624.0,0.08452941510183241,0.06324259085423092,0.14804784473030919,-14.92195472711719,-15.340511722711923
CLPX,1777,2370,1193,1306,1952,2073.5,1249.5,1952.0,0.0588160208770636,0.03351213624782084,0.11013315278718122,-15.018384343505556,-15.829909872549784
CLRN1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLRN2,0,0,0,0,3,0.0,0.0,3.0,0.0,0.0,0.00016926201760324982,inf,inf
CLRN3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLSPN,175,223,41,57,96,199.0,49.0,96.0,0.005644749531968004,0.0013142014214831703,0.005416384563303994,-14.053837218026137,-16.156560377679547
CLSTN1,16001,14433,10437,10591,4007,15217.0,10514.0,4007.0,0.43163896295455834,0.2819900764382459,0.22607763484540735,-13.180409790191487,-13.794590495932523
CLSTN2,2,4,2,3,10,3.0,2.5,10.0,8.509672661258297e-05,6.705109293281481e-05,0.0005642067253441661,-16.842464932014835,-17.1863077210736
CLSTN3,799,638,530,515,108,718.5,522.5,108.0,0.02038066602371362,0.014013678422958295,0.006093432633716994,-12.371542493554763,-12.911907996268827
CLTA,5848,5010,6664,4517,14182,5429.0,5590.5,14182.0,0.15399670959323764,0.14993965401636047,0.8001579778830964,-16.49080195017809,-16.529319497482337
CLTB,2167,1344,2477,2042,3021,1755.5,2259.5,3021.0,0.049795767856129804,0.06060077779267802,0.1704468517264726,-15.888643525695818,-15.60533034813054
CLTC,12007,16139,8114,8970,13967,14073.0,8542.0,13967.0,0.3991887445396267,0.22910017433284163,0.7880275332881967,-15.094591605836088,-15.895684092636058
CLTCL1,407,397,283,273,209,402.0,278.0,209.0,0.011402961366086118,0.0074560815341290065,0.011791920559693072,-14.161806778750586,-14.774725780430977
CLTRN,144,116,107,102,219,130.0,104.5,219.0,0.0036875248198785953,0.0028027356845916587,0.012356127285037238,-15.857918584421348,-16.253735648593892
CLU,12915,9962,9615,7650,9599,11438.5,8632.5,9599.0,0.3244596357860101,0.23152742389700953,0.541582035657865,-14.852557485079831,-15.339413409267644
CLUAP1,4565,4294,3693,2599,9880,4429.5,3146.0,9880.0,0.12564531684347877,0.08437709534665415,0.5574362446400362,-16.26286652246556,-16.837300092129954
CLUH,4367,2987,2774,2872,514,3677.0,2823.0,514.0,0.10430022125148919,0.07571409413973448,0.029000225682690138,-12.266810425839212,-12.728918856817787
CLUL1,32,50,36,24,91,41.0,30.0,91.0,0.0011629885970386338,0.0008046131151937776,0.005134281200631911,-16.25574197342924,-16.78721176566378
CLVS1,24,15,17,14,22,19.5,15.5,22.0,0.0005531287229817893,0.00041571677618345177,0.0012412547957571655,-15.27952873762368,-15.691543029324025
CLVS2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CLYBL,185,194,151,101,360,189.5,126.0,360.0,0.005375276564361491,0.003379375083813866,0.020311442112389978,-16.031298396007216,-16.70088089390336
CMA1,16,19,14,13,27,17.5,13.5,27.0,0.000496397571906734,0.0003620759018371999,0.0015233581584292485,-15.731103823067132,-16.1863077210736
CMAS,2237,2096,1695,1566,3149,2166.5,1630.5,3149.0,0.06145401940205367,0.043730722810781816,0.1776686978108779,-15.645026858712171,-16.135887037460545
CMBL,629,658,362,372,567,643.5,367.0,567.0,0.018253247858399047,0.009843100442537214,0.031990521327014215,-14.922907924570158,-15.813876393172617
CMC1,459,251,434,321,556,355.0,377.5,556.0,0.010069779315822319,0.010124715032855036,0.03136989392913563,-15.752765196180095,-15.744915959584667
CMC2,228,239,284,174,964,233.5,229.0,964.0,0.006623361888012708,0.006141880112645836,0.05438952832317761,-17.15110993436893,-17.25999326920662
CMC4,82,84,126,74,338,83.0,100.0,338.0,0.0023543427696147957,0.0026820437173125924,0.019070187316632813,-17.13133934278389,-16.943330967581062
CMIP,4266,4198,2670,2874,2003,4232.0,2772.0,2003.0,0.12004311567481704,0.07434625184390506,0.11301060708643647,-14.026322131547312,-14.717542884749095
CMKLR1,0,0,0,1,0,0.0,0.5,0.0,0.0,1.341021858656296e-05,0.0,0,inf
CMPK1,6289,7746,4677,4401,10049,7017.5,4539.0,10049.0,0.19905542633460033,0.12173796432881856,0.5669713382983526,-15.623522216514685,-16.332913270201647
CMPK2,593,377,1214,1179,271,485.0,1196.5,271.0,0.013757304135700914,0.032090653077645165,0.015290002256826902,-14.265807442128013,-13.043852080888977
CMSS1,338,264,236,184,471,301.0,210.0,471.0,0.008538038236795824,0.005632291806356444,0.026574136763710222,-15.751462910701711,-16.35164545302026
CMTM1,13,20,5,4,3,16.5,4.5,3.0,0.0004680319963692063,0.00012069196727906664,0.00016926201760324982,-12.646067719211334,-14.601345220352446
CMTM2,6,5,4,0,0,5.5,2.0,0.0,0.0001560106654564021,5.364087434625184e-05,0.0,inf,inf
CMTM3,168,144,127,149,127,156.0,138.0,127.0,0.004425029783854314,0.003701220329891377,0.007165425411870909,-14.808781805758548,-15.0664679510676
CMTM4,5397,7058,2658,3345,2992,6227.5,3001.5,2992.0,0.17664662165995348,0.08050154217513746,0.1688106522229745,-14.047956396608068,-15.18173422833434
CMTM5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
CMTM6,6850,8878,4689,4964,12260,7864.0,4826.5,12260.0,0.2230668860271175,0.12944884001609228,0.6917174452719477,-15.746123090086193,-16.531217416080164
CMTM7,817,676,749,568,717,746.5,658.5,717.0,0.021174902138764395,0.01766125787850342,0.04045362220717671,-15.047330196415993,-15.309097399518992
CMTM8,225,190,220,204,340,207.5,212.0,340.0,0.0058858569240369885,0.005685932680702695,0.019183028661701646,-15.817922747752046,-15.867778202648106
CMTR1,1600,1378,1243,1262,430,1489.0,1252.5,430.0,0.04223634197537868,0.033592597559340215,0.024260889189799142,-13.31356414885599,-13.643905682580492
CMTR2,844,1211,546,663,771,1027.5,604.5,771.0,0.029145628864809668,0.01621295427115462,0.043500338524035204,-14.69116370919462,-15.537296241739513
