,ID_REF,CB-C-1,CB-C-4,CB-C-5,CB-C-6,CB-C-7,CB-C-8,CB-C-9,CB-C-10,CB-SA-1,CB-SA-2,CB-SA-3,CB-SA-4,CB-SA-5,CB-SA-6,CB-SA-7,CB-SA-8,CB-SA-11
32925,ENSG00000261984,1,3,1,1,0,2,3,0,1,0,2,1,1,1,2,2,2
32926,ENSG00000261986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32927,ENSG00000261987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
32928,ENSG00000261992,15,12,29,33,10,17,26,19,31,17,20,42,24,18,28,82,23
32929,ENSG00000262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32930,ENSG00000262008,0,0,0,0,0,0,0,0,0,48,0,0,0,0,72,0,0
32931,ENSG00000262023,2,0,1,1,0,1,1,1,1,1,1,2,1,0,3,1,2
32932,ENSG00000262024,3,2,6,4,1,2,3,1,4,3,3,5,5,2,4,5,3
32933,ENSG00000262045,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32934,ENSG00000262048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32935,ENSG00000262067,0,9,0,0,0,0,0,0,0,61,0,48,18,0,0,26,14
32936,ENSG00000262068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32937,ENSG00000262081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32938,ENSG00000262085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32939,ENSG00000262090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32940,ENSG00000262095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32941,ENSG00000262096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32942,ENSG00000262102,1,0,2,0,0,1,1,0,1,1,0,2,2,1,2,5,0
32943,ENSG00000262106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32944,ENSG00000262107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32945,ENSG00000262113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32946,ENSG00000262118,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
32947,ENSG00000262120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32948,ENSG00000262121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32949,ENSG00000262135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32950,ENSG00000262139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32951,ENSG00000262140,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,4
32952,ENSG00000262141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32953,ENSG00000262145,43,26,61,27,12,16,34,14,41,18,15,15,17,10,47,54,25
32954,ENSG00000262152,2,1,1,2,2,11,2,6,2,3,1,6,2,1,3,7,2
32955,ENSG00000262154,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0
32956,ENSG00000262158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32957,ENSG00000262164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32958,ENSG00000262165,3,0,16,0,0,6,17,0,4,0,0,17,3,0,9,3,3
32959,ENSG00000262179,0,2,2,0,0,0,0,2,0,0,0,10,0,0,0,0,0
32960,ENSG00000262181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32961,ENSG00000262187,0,0,0,0,0,0,8,0,0,0,0,4,15,0,0,0,0
32962,ENSG00000262191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32963,ENSG00000262194,4,0,8,5,5,0,19,8,7,18,0,5,6,0,9,28,0
32964,ENSG00000262209,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32965,ENSG00000262210,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
32966,ENSG00000262214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32967,ENSG00000262217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32968,ENSG00000262222,2,5,6,4,5,3,3,8,9,3,3,3,3,2,2,8,4
32969,ENSG00000262235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32970,ENSG00000262243,2,6,1,2,11,0,4,4,0,6,4,66,8,4,13,6,11
32971,ENSG00000262246,171,161,228,173,259,346,445,344,235,382,355,778,459,388,516,1178,360
32972,ENSG00000262248,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0
32973,ENSG00000262251,13,11,28,10,7,8,22,12,19,8,15,28,22,12,33,62,16
32974,ENSG00000262259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32975,ENSG00000262262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
32976,ENSG00000262271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32977,ENSG00000262282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32978,ENSG00000262302,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
32979,ENSG00000262304,5,2,8,4,1,4,4,2,3,3,5,6,4,4,4,8,3
32980,ENSG00000262316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32981,ENSG00000262322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32982,ENSG00000262327,18,4,34,14,3,9,18,4,21,7,9,43,12,29,26,62,35
32983,ENSG00000262333,2,1,10,3,1,3,10,2,0,4,1,6,2,1,12,14,0
32984,ENSG00000262334,2,3,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0
32985,ENSG00000262347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32986,ENSG00000262366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32987,ENSG00000262376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32988,ENSG00000262381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32989,ENSG00000262384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32990,ENSG00000262395,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
32991,ENSG00000262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
32992,ENSG00000262402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
32993,ENSG00000262406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32994,ENSG00000262408,0,40,44,0,0,0,45,238,0,220,0,909,48,0,0,557,0
32995,ENSG00000262418,29,5,45,86,11,36,97,6,30,65,49,97,182,15,76,101,123
32996,ENSG00000262446,24,9,29,33,12,13,12,33,18,22,11,22,23,20,32,19,31
32997,ENSG00000262461,12,9,9,9,10,11,7,26,6,7,9,28,15,10,19,52,6
32998,ENSG00000262470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32999,ENSG00000262471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,ENSG00000262473,26,21,33,26,4,3,17,32,14,22,23,25,7,9,11,72,10
33001,ENSG00000262480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33002,ENSG00000262481,17,3,13,2,4,5,6,3,7,6,3,8,3,11,13,4,15
33003,ENSG00000262484,0,2,4,0,0,1,2,2,0,3,4,2,0,5,0,9,0
33004,ENSG00000262488,0,3,0,4,0,1,0,4,3,0,2,1,2,4,1,11,3
33005,ENSG00000262492,0,0,0,10,0,0,0,14,13,0,0,0,0,6,0,0,0
33006,ENSG00000262495,0,0,0,3,0,0,0,0,6,0,6,2,0,0,0,13,0
33007,ENSG00000262497,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,12,0
33008,ENSG00000262500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33009,ENSG00000262503,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0
33010,ENSG00000262505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33011,ENSG00000262512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33012,ENSG00000262516,0,0,4,0,0,0,0,0,6,0,0,9,0,0,0,0,3
33013,ENSG00000262518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33014,ENSG00000262519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33015,ENSG00000262520,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,0
33016,ENSG00000262526,1,1,14,5,4,2,2,8,9,4,2,30,2,5,3,4,3
33017,ENSG00000262536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33018,ENSG00000262539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33019,ENSG00000262543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33020,ENSG00000262560,2,1,1,0,0,1,0,1,2,0,1,1,1,1,0,1,1
33021,ENSG00000262561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33022,ENSG00000262566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33023,ENSG00000262573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33024,ENSG00000262576,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33025,ENSG00000262583,0,0,5,0,0,4,8,0,0,0,9,0,5,0,13,9,2
33026,ENSG00000262587,0,0,0,0,0,0,5,0,0,15,0,3,0,0,10,8,11
33027,ENSG00000262591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33028,ENSG00000262594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33029,ENSG00000262599,15,10,19,12,4,14,21,4,12,11,19,26,27,9,24,38,16
33030,ENSG00000262601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33031,ENSG00000262607,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
33032,ENSG00000262609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33033,ENSG00000262612,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0
33034,ENSG00000262621,11,3,1,0,1,4,1,0,5,3,2,7,0,0,1,3,1
33035,ENSG00000262623,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
33036,ENSG00000262628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33037,ENSG00000262633,3,1,33,32,2,1,16,3,12,5,10,1,15,6,2,1,2
33038,ENSG00000262634,6,1,13,18,2,1,5,5,6,4,1,3,2,1,3,6,2
33039,ENSG00000262635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33040,ENSG00000262636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33041,ENSG00000262647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33042,ENSG00000262648,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
33043,ENSG00000262651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33044,ENSG00000262655,9,4,5,8,3,3,13,5,3,3,9,4,7,11,11,32,10
33045,ENSG00000262660,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2
33046,ENSG00000262664,270,166,342,337,158,182,323,237,333,230,218,397,210,250,411,883,162
33047,ENSG00000262666,8,4,10,6,8,7,10,6,6,8,8,8,12,5,10,11,11
33048,ENSG00000262670,0,0,0,0,4,0,11,0,3,0,0,0,6,0,0,7,0
33049,ENSG00000262700,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,2,0
33050,ENSG00000262708,3,0,0,0,1,0,0,0,2,0,2,4,0,0,0,0,4
33051,ENSG00000262730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33052,ENSG00000262731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33053,ENSG00000262734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33054,ENSG00000262748,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33055,ENSG00000262749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33056,ENSG00000262755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33057,ENSG00000262759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33058,ENSG00000262771,21,56,105,387,45,1,162,153,144,68,245,178,110,179,222,455,1
33059,ENSG00000262784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33060,ENSG00000262785,1,1,3,5,1,1,1,3,2,4,1,0,2,2,2,1,2
33061,ENSG00000262788,25,23,54,40,13,23,37,19,26,23,12,47,14,23,31,138,18
33062,ENSG00000262795,104,75,173,459,93,247,587,373,537,267,240,596,224,296,429,592,362
33063,ENSG00000262796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33064,ENSG00000262803,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
33065,ENSG00000262808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33066,ENSG00000262814,322,158,604,130,114,137,215,154,199,145,160,270,143,210,300,732,124
33067,ENSG00000262818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33068,ENSG00000262826,14,5,21,9,10,8,18,9,14,16,11,21,24,10,20,33,20
33069,ENSG00000262829,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0
33070,ENSG00000262851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33071,ENSG00000262855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33072,ENSG00000262860,417,374,496,547,250,146,236,525,377,259,207,300,300,202,210,901,156
33073,ENSG00000262870,0,0,0,25,0,0,12,49,0,0,0,0,29,0,0,21,12
33074,ENSG00000262874,2,1,2,3,5,8,4,18,9,6,2,5,7,7,28,8,7
33075,ENSG00000262885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33076,ENSG00000262892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33077,ENSG00000262896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33078,ENSG00000262902,0,0,0,10,3,1,3,2,3,4,0,0,1,0,0,21,0
33079,ENSG00000262904,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
33080,ENSG00000262911,1,0,1,5,1,0,0,1,2,1,1,0,1,0,0,2,1
33081,ENSG00000262919,102,95,164,77,70,105,148,82,104,54,95,87,103,75,152,225,74
33082,ENSG00000262938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33083,ENSG00000262943,1,1,4,7,1,1,1,2,0,0,8,6,6,3,2,6,0
33084,ENSG00000262944,38,30,37,30,17,44,85,18,50,40,59,127,79,33,88,73,68
33085,ENSG00000262953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33086,ENSG00000262959,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
33087,ENSG00000262961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33088,ENSG00000262962,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
33089,ENSG00000262974,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
33090,ENSG00000262980,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0
33091,ENSG00000262986,0,0,0,0,88,0,69,0,0,141,0,0,0,0,0,0,0
33092,ENSG00000262990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33093,ENSG00000262993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33094,ENSG00000262994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33095,ENSG00000263001,29,8,22,12,12,11,9,13,27,18,19,13,13,7,22,55,14
33096,ENSG00000263002,21,6,13,26,8,8,36,6,12,8,34,23,30,4,28,53,16
33097,ENSG00000263006,3,1,5,1,1,0,0,5,2,0,5,1,0,1,5,0,2
33098,ENSG00000263012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33099,ENSG00000263013,5,5,13,4,5,7,7,3,7,7,9,8,6,6,9,21,7
33100,ENSG00000263014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33101,ENSG00000263017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33102,ENSG00000263020,2,2,5,14,4,1,3,20,1,4,2,6,4,3,4,19,2
33103,ENSG00000263022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33104,ENSG00000263029,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
33105,ENSG00000263045,0,0,40,0,0,0,41,0,90,52,0,74,92,0,38,71,0
33106,ENSG00000263057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33107,ENSG00000263070,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0
33108,ENSG00000263090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33109,ENSG00000263101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33110,ENSG00000263107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
33111,ENSG00000263125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33112,ENSG00000263136,7,2,17,30,12,23,35,10,20,5,21,14,16,12,29,93,12
33113,ENSG00000263141,0,0,0,0,0,0,0,14,0,0,8,0,6,0,5,0,0
33114,ENSG00000263142,2,3,4,1,1,3,9,1,2,3,5,5,5,2,8,4,5
33115,ENSG00000263150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33116,ENSG00000263155,4,2,6,3,1,2,3,0,18,5,0,2,22,0,4,57,12
33117,ENSG00000263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33118,ENSG00000263160,36,18,26,9,7,17,23,5,13,9,21,35,18,18,30,47,14
33119,ENSG00000263177,0,0,0,2,0,0,1,1,1,0,1,3,0,0,0,1,0
33120,ENSG00000263179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33121,ENSG00000263181,0,1,1,6,2,1,1,1,0,2,2,1,0,3,2,0,3
33122,ENSG00000263182,3,0,1,2,1,2,3,0,1,0,4,8,3,1,2,2,3
33123,ENSG00000263189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33124,ENSG00000263196,0,0,0,19,0,0,0,0,11,0,0,0,5,0,19,0,0
33125,ENSG00000263199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33126,ENSG00000263201,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,23,0
33127,ENSG00000263206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33128,ENSG00000263219,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,2,0
33129,ENSG00000263229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33130,ENSG00000263231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33131,ENSG00000263232,7,0,6,12,1,0,3,0,13,4,5,1,2,1,2,3,9
33132,ENSG00000263236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33133,ENSG00000263238,37,43,55,20,7,21,55,8,17,25,47,73,33,20,28,81,32
33134,ENSG00000263241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33135,ENSG00000263243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33136,ENSG00000263247,27,15,9,22,7,14,29,9,1,20,15,16,6,6,3,48,22
33137,ENSG00000263252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33138,ENSG00000263264,39,34,51,37,29,69,119,17,97,38,95,137,142,35,144,186,76
33139,ENSG00000263266,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33140,ENSG00000263290,49,7,15,62,74,42,98,31,27,107,36,94,51,82,41,264,101
33141,ENSG00000263296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33142,ENSG00000263309,56,222,93,44,169,81,316,58,660,25,73,186,149,352,391,591,210
33143,ENSG00000263310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33144,ENSG00000263311,12,0,12,37,3,3,0,0,16,0,0,0,0,0,4,0,10
33145,ENSG00000263324,6,1,10,7,1,2,2,2,2,1,1,2,2,1,3,7,2
33146,ENSG00000263326,6,0,15,3,3,6,6,0,0,4,3,0,11,8,10,13,10
33147,ENSG00000263328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33148,ENSG00000263337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33149,ENSG00000263341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33150,ENSG00000263343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33151,ENSG00000263350,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
33152,ENSG00000263355,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0
33153,ENSG00000263366,0,0,0,0,2,0,14,0,0,0,0,7,2,0,9,0,0
33154,ENSG00000263368,3,1,3,1,1,1,5,1,8,7,1,1,11,0,0,7,0
33155,ENSG00000263369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33156,ENSG00000263375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33157,ENSG00000263396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33158,ENSG00000263405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33159,ENSG00000263429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33160,ENSG00000263433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33161,ENSG00000263460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33162,ENSG00000263464,3,2,0,0,0,0,0,2,0,1,1,0,0,0,5,22,0
33163,ENSG00000263465,281,164,284,280,136,108,190,224,276,179,206,168,164,117,200,165,240
33164,ENSG00000263470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33165,ENSG00000263482,2,6,3,4,1,7,8,3,4,3,6,3,8,5,10,17,3
33166,ENSG00000263483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33167,ENSG00000263503,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
33168,ENSG00000263505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33169,ENSG00000263513,6,0,14,34,0,1,3,4,10,7,2,1,2,1,6,6,2
33170,ENSG00000263528,80,70,111,99,71,115,209,67,86,81,129,184,111,126,142,329,99
33171,ENSG00000263535,4,0,0,0,0,4,3,0,0,2,0,0,2,0,2,2,0
33172,ENSG00000263563,2,0,1,16,11,6,14,19,17,13,8,25,11,8,11,2,13
33173,ENSG00000263590,36,45,41,34,29,33,40,9,42,11,41,99,75,47,91,143,54
33174,ENSG00000263604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33175,ENSG00000263606,11,10,8,22,1,2,6,4,6,9,6,7,4,0,5,1,6
33176,ENSG00000263620,45,80,43,55,52,47,85,57,118,65,112,73,96,136,191,182,153
33177,ENSG00000263639,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
33178,ENSG00000263647,54,41,49,50,22,37,108,27,88,57,38,272,75,39,169,251,146
33179,ENSG00000263648,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
33180,ENSG00000263682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33181,ENSG00000263715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33182,ENSG00000263716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33183,ENSG00000263725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33184,ENSG00000263729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33185,ENSG00000263733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33186,ENSG00000263748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33187,ENSG00000263749,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0
33188,ENSG00000263761,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
33189,ENSG00000263772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33190,ENSG00000263779,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
33191,ENSG00000263781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33192,ENSG00000263788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33193,ENSG00000263801,0,1,1,1,1,0,1,2,1,0,0,2,2,0,3,3,0
33194,ENSG00000263809,1,0,2,0,1,0,1,1,1,1,0,0,1,0,2,1,0
33195,ENSG00000263818,3,1,1,3,2,9,2,21,1,2,18,3,2,0,3,10,2
33196,ENSG00000263829,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
33197,ENSG00000263846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33198,ENSG00000263870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33199,ENSG00000263874,9,6,8,7,6,9,12,6,9,5,10,23,12,6,18,16,10
33200,ENSG00000263883,26,45,4,11,55,12,20,79,17,11,30,121,16,10,18,90,6
33201,ENSG00000263887,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33202,ENSG00000263914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33203,ENSG00000263935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33204,ENSG00000263946,0,0,13,0,0,0,0,15,0,38,3,40,0,0,0,35,0
33205,ENSG00000263961,57,52,86,49,58,85,113,55,124,59,100,148,133,76,132,274,132
33206,ENSG00000263976,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
33207,ENSG00000264006,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
33208,ENSG00000264029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33209,ENSG00000264040,0,0,16,4,5,0,7,14,0,0,0,5,0,0,0,11,0
33210,ENSG00000264050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33211,ENSG00000264054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33212,ENSG00000264057,4,4,22,28,4,3,20,6,0,7,8,108,10,5,28,46,7
33213,ENSG00000264058,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0
33214,ENSG00000264061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33215,ENSG00000264064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33216,ENSG00000264070,9,6,13,5,0,4,14,6,10,2,0,26,10,3,9,9,5
33217,ENSG00000264093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33218,ENSG00000264104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33219,ENSG00000264127,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
33220,ENSG00000264138,0,0,0,0,5,0,0,51,0,7,0,0,0,0,0,14,5
33221,ENSG00000264145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33222,ENSG00000264148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33223,ENSG00000264150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33224,ENSG00000264164,0,0,0,0,0,0,0,0,0,0,11,9,5,0,10,0,5
33225,ENSG00000264168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
