"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"570","DRD2",26.1841012155773,5.90711314307923,1.74918356062397,3.37706875141912,0.000732627355587967,0.0199580368166025
"571","DST",174.322895122258,-3.15123251844806,1.15416831681038,-2.73030585968318,0.00632755895545758,0.071158451866732
"572","DSTYK",18.7373888332544,-4.27995221049063,1.89791269892935,-2.25508381544896,0.0241280683195111,0.143747968519024
"573","DTX2",19.5235842277871,-4.33805674314186,1.91155370977823,-2.26938783930122,0.0232447510482466,0.140756959684688
"574","DTX3",30.9133103232158,-5.00293716574652,1.88643741930085,-2.6520557292596,0.00800033358723376,0.0807895172381127
"575","DTX4",47.9082801090551,-5.65134848814179,1.75907830407339,-3.21267590820448,0.00131504590248336,0.0295021733932546
"576","DUSP1",1292.82102898387,-2.7923455422292,1.00797415161075,-2.77025510799756,0.00560124030548127,0.065681137689466
"577","DUSP10",22.886314108496,-4.56708283739332,1.91474145028307,-2.38522168970549,0.017068831992177,0.121119633834003
"578","DUSP7",32.3118915790021,-3.99272972271,1.61356103003725,-2.47448323824344,0.0133429081778368,0.106354698398768
"579","DVL1",21.9142249691195,-3.4096201949955,1.66472427644019,-2.04815911154161,0.0405444114313266,0.190202673301863
"580","DYNC1H1",338.376223382486,-2.09547499381224,0.987976484547806,-2.12097658859901,0.0339237726264346,0.175199184630299
"581","DYNLRB1",774.028262083356,1.82105950177362,0.889188112892239,2.0480025265411,0.0405597518352468,0.190202673301863
"582","DYNLT1",873.519939912458,2.67367131438519,0.908820409955285,2.9419138094805,0.00326190701992129,0.0489649910502212
"583","DYRK2",19.4022618357274,-4.33083447052322,1.89470784457657,-2.28575317451703,0.0222687024899852,0.137311879146476
"584","DYRK3",37.3229086339287,-5.28071286718564,1.84627456652698,-2.8601991073945,0.00423375103249892,0.0566581731924167
"585","E2F4",115.920050356375,-2.99879983039691,1.19729190360889,-2.50465222504043,0.0122571847927636,0.101098166711346
"586","E4F1",19.9674228482638,-4.37172532593979,1.89389904600612,-2.30832014787638,0.0209813366373435,0.134265505104244
"587","EBNA1BP2",115.431330489888,-3.74022470522814,1.29334145238932,-2.89190816417308,0.00382909855487943,0.053798332189684
"588","ECE1",390.682072548918,-2.4721869789553,1.11013199147783,-2.22693066944614,0.0259519077288872,0.149726385532939
"589","ECHDC3",15.7150539233143,-4.01628252522917,1.97556504615107,-2.03297913832499,0.0420546307060736,0.192825482127267
"590","ECM2",16.8801721184371,-4.1120403206221,2.03722036173364,-2.018456323067,0.0435437585923944,0.196120942149842
"591","ECSIT",25.4300925758694,-4.72770785928912,1.83635809997293,-2.57450214060036,0.0100384465372757,0.0903122761580449
"592","EDC3",37.2403162071478,-5.28544706312552,1.77606126723132,-2.9759373511731,0.00292094526011901,0.0463401119325518
